,Apple,IBM,Microsoft,Google,Amazon,Tesla,Nvidia,Walmart,Johnson & Johnson,Verizon,AT&T,Pfizer
2022-11-10,145.5126,128.9562,238.6303,93.756,96.99,191.47,15.8423,46.0316,161.8153,33.06,133.083,42.0357
2022-11-11,147.7269,130.7915,241.8616,95.7364,100.76,195.65,16.2948,45.9349,156.7885,32.8199,134.7404,42.1421
2022-11-14,147.0547,132.0332,236.9754,95.1393,98.6,191.25,16.3128,44.6132,159.8027,32.9228,134.5984,43.6136
2022-11-15,147.984,131.7959,235.7221,97.1296,98.07,193.3,16.5126,47.4628,159.7564,32.3484,136.1421,43.0817
2022-11-16,147.1931,131.9602,237.5831,98.712,97.58,187.8,16.2429,47.9012,160.8879,32.4512,134.5984,42.6031
2022-11-17,149.1702,133.3116,237.4064,97.8561,95.08,183.62,15.7134,47.7078,162.2976,32.7256,135.3655,42.9045
2022-11-18,149.1504,134.9095,236.719,96.7415,93.981,179.3,15.3438,48.4073,163.6981,32.9828,135.6117,42.7449
2022-11-21,146.4221,133.8595,238.4571,95.4478,92.5,167.83,15.3238,48.7232,164.4693,33.2314,134.6362,42.7715
2022-11-22,148.3794,136.0509,240.3522,96.4728,93.05,170.4199,16.075,48.836,164.9173,33.6087,137.6385,43.4452
2022-11-23,149.4173,135.8683,243.7694,98.095,94.62,184.8,16.5715,49.1422,165.4494,33.3772,139.3716,43.3034
2022-11-25,146.4221,135.4757,243.2195,96.9007,93.59,182.89,16.2738,49.3228,165.44,33.4715,140.4229,43.5693
2022-11-28,142.8238,133.476,236.7485,95.9354,94.06,183.9,15.7923,49.4839,165.524,32.8455,138.756,43.9416
2022-11-29,139.6901,133.6677,236.1495,94.9104,92.25,180.4,15.5946,49.2551,163.8159,32.8371,137.7048,43.658
2022-11-30,146.4814,136.0783,250.3976,100.563,96.66,195.8999,17.0411,49.1197,165.5707,33.4201,139.8736,44.3316
2022-12-01,146.1651,136.0509,249.18,99.9958,95.15,193.93,16.9301,49.4324,166.8402,32.8371,138.273,45.0851
2022-12-02,145.8092,135.5944,250.0637,99.5479,94.01,194.2,16.8762,49.3743,166.5788,32.7256,138.775,44.9256
2022-12-05,145.2754,134.5991,246.2243,99.1897,91.04,182.55,16.6344,48.9682,166.9428,31.8082,135.5531,44.9699
2022-12-06,141.43,134.6904,240.7254,96.5325,88.46,179.05,15.947,48.3267,164.4599,31.6625,134.0112,44.0125
2022-12-07,139.0871,134.4165,239.5863,94.3929,88.46,173.42,16.0768,48.0269,165.3747,31.8082,134.3521,44.5355
2022-12-08,141.0642,134.9552,241.9528,93.1589,90.39,173.45,17.161,48.1397,164.7493,31.8254,134.7499,45.7854
2022-12-09,140.3228,134.2247,240.5781,92.2333,88.88,178.5,16.9571,47.0105,164.2639,32.0226,135.7538,45.8829
2022-12-12,142.7843,135.9596,248.2471,92.7508,90.5,168.02,17.6825,47.8938,166.0001,32.5198,136.3789,46.1843
2022-12-13,143.8222,137.2379,253.1078,95.0696,92.8,161.3,18.0662,47.6317,167.2789,32.5456,136.8524,47.2304
2022-12-14,141.7562,136.8453,253.6086,94.8208,91.7,156.9,17.6506,47.5314,168.2123,32.194,136.9945,48.4891
2022-12-15,135.0539,129.9423,244.8004,90.0639,88.07,158.72,16.9192,46.949,165.6734,32.3827,133.5376,47.647
2022-12-16,132.8791,127.8879,240.7647,89.8549,87.54,149.06,16.4865,46.1919,163.8252,31.8254,132.9978,45.6259
2022-12-19,131.0306,126.8104,237.0038,88.362,85.11,150.53,16.2407,46.2695,164.1706,31.6625,131.3594,45.5284
2022-12-20,131.4754,129.3762,238.3687,89.1682,86.06,139.07,16.1068,46.7549,164.2639,31.8425,130.4691,45.4752
2022-12-21,134.1148,129.8419,240.0773,89.3374,86.8199,138.37,16.4425,46.9814,164.936,32.4084,131.6435,45.4752
2022-12-22,129.7949,128.4448,232.7225,87.1281,83.3,126.85,15.1536,46.4313,165.244,32.8456,129.7493,45.8209
2022-12-23,130.1409,129.3397,233.9303,88.6208,85.1,122.2,15.1716,46.4604,165.5707,33.12,129.8819,45.945
2022-12-27,128.0155,130.2802,232.3297,86.9389,82.78,106.69,13.9876,46.5349,165.5894,33.643,128.9538,45.2802
2022-12-28,124.872,128.107,230.3756,85.7746,82.04,114.0,14.0435,45.7195,164.8986,33.3343,127.0312,45.1029
2022-12-29,127.7684,128.7462,236.0807,87.6754,84.18,122.84,14.5831,45.9136,165.7387,33.6601,130.1376,45.3333
2022-12-30,128.4801,129.2026,235.8647,88.1232,83.98,123.5,14.628,45.9136,165.0294,33.763,128.717,45.5018
2023-01-03,123.5671,129.3031,236.5226,88.6407,85.95,107.0,14.2993,46.4637,166.3361,34.4232,130.9616,45.4752
2023-01-04,125.1982,130.1888,223.8849,87.4565,86.6,113.66,14.7469,46.5122,168.0163,35.2634,129.9293,44.3227
2023-01-05,123.8142,129.1114,218.4449,85.9438,83.2297,110.35,14.2873,46.4637,167.6896,35.7607,128.3477,44.2341
2023-01-06,127.7783,131.2115,220.9783,86.8494,86.18,113.68,14.8469,47.4894,168.2496,36.2665,131.6151,45.0319
2023-01-09,128.3615,130.8097,222.0781,87.3669,87.18,119.55,15.5763,46.9005,163.8159,35.9241,131.6435,42.8867
2023-01-10,129.4687,132.2524,225.0633,88.0735,89.9999,118.66,15.9749,46.9134,163.7972,36.5773,131.2173,42.2662
2023-01-11,131.9598,132.9616,231.2495,91.2083,95.13,123.19,16.0219,47.2791,163.3025,35.8109,131.9276,42.0091
2023-01-12,131.594,132.9007,234.2936,90.7704,95.28,123.0,16.4475,46.8681,162.5838,36.3944,134.8257,42.2662
2023-01-13,133.0076,132.9464,234.9319,91.5566,98.3,122.0299,16.9351,46.9814,161.837,36.4466,132.8747,42.2485
2023-01-17,133.9467,132.5081,235.3246,90.5614,95.6,131.3,17.6655,46.674,160.6889,35.5409,137.1081,40.9011
2023-01-18,132.8989,128.0157,230.9255,90.1136,95.1989,126.72,17.2759,45.5674,158.3087,34.7919,137.8089,39.8994
2023-01-19,133.9962,128.4905,228.1859,92.9001,94.0,128.36,16.8462,44.9429,157.9353,34.9835,137.8942,39.9082
2023-01-20,136.5169,129.1114,236.0611,97.5277,97.49,133.85,17.9603,45.4703,157.2819,35.1838,138.3772,39.9703
2023-01-23,139.4924,129.5314,238.2214,98.4234,97.38,144.8,19.1863,46.1531,156.9085,34.6613,138.6802,39.9082
2023-01-24,140.1943,129.1479,235.2755,96.5325,94.9,140.97,19.0444,46.1434,156.4418,35.0184,138.2825,39.598
2023-01-25,140.4315,125.9886,236.8467,94.9601,97.24,152.35,19.4541,46.1692,158.2247,35.1316,138.7465,40.0678
2023-01-26,142.0429,122.5371,242.9348,96.5325,98.7,158.95,19.3082,45.9945,157.5153,35.0097,138.0836,39.4728
2023-01-27,144.2275,122.8111,243.6516,98.8712,102.1,178.99,20.2394,46.3504,156.9085,35.3406,138.2825,39.267
2023-01-30,141.3608,123.6054,238.9088,96.7316,100.61,165.77,19.1244,45.9945,151.2147,35.8022,138.2919,38.9986
2023-01-31,142.1516,122.8293,242.3947,97.5775,102.41,171.8205,19.2522,46.4799,152.1107,36.0373,136.9464,39.4639
2023-02-01,144.3956,123.4959,247.9231,103.6481,108.9,184.33,21.0508,46.7711,154.0149,36.3595,140.1009,39.4548
2023-02-02,144.3165,124.0803,258.0863,102.2847,107.18,184.06,21.1837,46.4637,154.0243,36.377,138.3014,39.6249
2023-02-03,152.6202,124.9203,253.3436,104.2352,102.95,192.77,21.0498,45.7907,153.5109,36.1505,137.0513,39.4549
2023-02-06,150.2378,124.6281,253.2354,102.6628,102.35,195.14,21.2027,45.5253,152.6055,35.9502,136.18,39.2312
2023-02-07,152.383,124.1807,264.9501,106.2554,101.68,196.19,22.3127,45.671,151.6814,35.358,136.985,38.9986
2023-02-08,150.653,124.2263,263.2317,99.0702,100.05,202.49,22.1868,45.4153,152.7175,35.2971,136.663,39.3475
2023-02-09,149.0219,123.6328,258.646,94.5422,98.09,204.0,22.1469,45.7907,150.6453,34.6787,136.0947,38.7929
2023-02-10,149.7538,125.3152,260.9634,94.2337,97.5801,194.58,21.2526,46.4993,151.1026,34.8355,135.8296,39.276
2023-02-13,152.1695,126.8219,267.3264,93.9451,99.28,195.62,21.8022,47.1788,151.6814,35.0968,136.2463,39.276
2023-02-14,151.3181,125.3429,266.698,93.6664,99.35,211.5,22.8243,46.9976,151.028,35.1229,135.1003,39.1418
2023-02-15,153.9318,125.8975,265.5896,96.632,101.0,215.91,22.7953,47.4344,149.3105,35.1664,133.4903,38.784
2023-02-16,151.2884,124.5572,256.6903,94.5124,97.7,198.23,21.7022,46.6255,147.481,34.6699,134.4847,38.3992
2023-02-17,151.1201,124.5202,254.2588,93.8157,97.19,209.0,21.4924,47.4182,150.7666,34.9661,135.2897,38.6944
2023-02-21,147.2391,121.9135,248.9625,91.3775,94.79,197.35,20.6031,47.5994,148.896,34.1823,132.4485,38.3097
2023-02-22,147.6945,121.2757,248.5097,91.5865,96.0999,202.4,22.5805,46.784,148.3132,34.2694,131.312,37.9697
2023-02-23,147.4668,120.6287,250.9314,90.3027,95.42,200.43,23.6427,45.9719,148.2286,33.6337,130.9805,37.8444
2023-02-24,144.9422,120.4993,245.202,88.7005,93.21,196.48,23.263,46.0981,146.6118,33.7382,128.8496,37.3077
2023-02-27,146.556,120.7581,246.4227,89.5563,93.64,209.09,23.5238,45.8004,146.452,33.8688,129.039,36.5562
2023-02-28,145.4669,119.2514,244.631,89.1881,93.76,204.7,22.8163,45.7874,144.4121,33.7207,128.7265,36.413
2023-03-01,143.675,118.8539,243.371,90.0738,92.06,191.3,22.7264,45.3053,143.3218,33.3201,129.3042,35.9478
2023-03-02,144.1502,119.1867,247.0429,91.4073,91.8,190.85,23.246,45.2989,143.303,33.4508,130.005,36.3772
2023-03-03,149.9122,119.9816,251.5713,93.3181,95.0,198.3,23.8994,45.5609,144.8164,33.3724,132.5906,36.8246
2023-03-06,152.2487,120.1757,252.9298,94.5223,93.75,193.03,23.5557,45.4639,146.2264,33.2592,132.7137,36.8067
2023-03-07,149.9221,118.5027,250.2915,93.3878,93.4,188.12,23.225,45.0432,144.9762,32.9282,131.7192,36.1178
2023-03-08,151.13,118.401,248.5786,93.7659,93.73,180.62,24.2194,44.7294,143.2748,32.7019,132.3159,35.9031
2023-03-09,148.9024,116.4321,247.5351,91.3476,92.0,169.9,23.2859,44.3314,142.551,31.8919,131.4635,35.2857
2023-03-10,147.1203,116.4691,245.2709,90.3624,90.98,174.47,22.9801,44.3379,142.5792,32.0399,130.6964,35.2589
2023-03-13,149.3974,116.2011,251.2169,91.0093,92.7,174.4,23.0451,44.4738,145.7752,31.8745,129.863,35.7868
2023-03-14,151.2488,115.0825,256.7198,93.3977,94.9,184.15,24.0874,44.587,144.3652,32.1009,129.4368,35.6078
2023-03-15,151.1795,113.9733,261.957,96.0349,96.22,180.54,24.3343,45.1727,145.089,32.2751,126.9168,35.9925
2023-03-16,154.2585,115.4245,272.008,99.5479,99.93,183.86,25.7833,44.969,144.854,31.8919,128.7075,36.1446
2023-03-17,153.0606,114.4355,275.0302,100.7123,98.8,179.05,25.6234,45.3296,143.3688,32.0313,126.4156,35.8673
2023-03-20,155.8426,116.27,267.7651,100.6824,97.45,183.31,25.9432,45.7293,144.4122,32.6234,127.367,36.5114
2023-03-21,157.3871,117.1716,268.7004,103.6779,100.4801,197.5,26.1721,45.6155,144.4404,32.8237,128.5939,36.2788
2023-03-22,156.8425,114.6758,268.7496,102.9017,98.8,192.36,26.6628,45.3751,142.222,32.5538,128.395,35.8315
2023-03-23,157.4663,114.0657,272.7464,104.8721,98.84,192.9,27.2974,45.7455,142.128,32.5799,128.6791,35.9657
2023-03-24,158.6048,116.0531,276.4281,105.111,98.4,190.23,26.7527,46.0704,143.5192,32.815,129.058,36.1894
2023-03-27,156.793,119.7598,272.4412,102.1055,98.15,192.96,26.5508,46.8404,144.6566,33.1111,129.7114,35.9657
2023-03-28,156.1297,119.4917,271.8702,100.7222,97.37,189.65,26.4529,46.6585,142.7202,33.2331,130.6301,35.7868
2023-03-29,158.7533,119.7783,276.625,100.6128,100.02,192.78,26.9106,46.8501,144.29,33.4856,131.7237,35.9568
2023-03-30,160.8225,119.4178,279.8244,100.3242,102.0,195.35,27.3133,47.3537,144.2242,33.7295,134.5945,36.1357
2023-03-31,163.258,121.0909,284.0476,103.051,103.31,207.65,27.782,47.8898,145.7,33.9994,136.5899,36.4936
2023-04-03,164.3668,122.0152,282.2363,103.5784,102.35,193.2,27.912,48.2699,146.922,34.1562,137.2165,36.9767
2023-04-04,164.1391,121.8303,283.3881,104.4442,104.2,192.75,27.3823,47.5909,153.502,34.5916,137.0237,36.7172
2023-04-05,161.9214,122.0152,279.8244,103.9168,100.94,184.19,26.7027,48.4129,155.617,34.9139,135.9248,37.1735
2023-04-06,162.9511,120.6287,287.06,107.8278,101.87,185.0,27.0385,48.962,155.0154,34.9686,134.3438,37.1288
2023-04-10,160.5849,121.1278,284.1953,106.0066,102.19,184.4,27.6441,48.949,154.2559,34.8358,133.0424,37.3077
2023-04-11,159.3968,120.6378,278.5348,104.9717,99.95,186.6,27.1275,48.767,154.4138,35.0128,133.0328,37.3865
2023-04-12,158.2088,118.8262,278.4364,103.5187,97.65,179.9,26.317,48.4129,153.8875,34.6587,132.8442,36.9946
2023-04-13,163.6936,118.0405,285.1994,106.6436,102.1084,185.95,26.4329,48.4681,156.0964,34.7915,131.1048,37.1735
2023-04-14,163.357,118.5027,282.0394,108.4249,102.75,185.0,26.7047,48.2407,155.9366,34.7296,131.0662,36.8156
2023-04-17,163.5748,118.3085,283.7129,104.6532,102.51,186.69,27.1375,48.5396,155.7298,34.9332,132.7918,36.8872
2023-04-18,164.8025,117.3934,283.516,103.7675,102.38,184.0385,27.6971,48.6208,151.4528,34.4817,132.1073,36.2788
2023-04-19,165.5846,118.78,282.7974,103.4291,103.9,169.65,27.791,48.6696,152.75,34.0833,130.3914,35.9836
2023-04-20,165.3173,116.7464,281.498,105.002,104.32,163.1,27.1804,48.9945,153.69,32.9501,128.9839,35.6973
2023-04-21,163.2779,116.3212,280.8974,105.1309,107.3,165.11,27.1265,49.2219,153.0884,33.021,129.8226,35.8941
2023-04-24,163.5748,115.6556,276.7333,105.4493,105.76,161.62,27.0125,49.6312,153.8592,32.8793,129.9479,35.6526
2023-04-25,162.5254,116.5523,294.0298,105.0811,107.07,161.81,26.8726,49.2446,155.2692,33.0741,131.1048,35.2142
2023-04-26,162.3967,116.3304,291.293,103.1206,106.98,153.17,27.1455,49.0302,152.9286,32.7465,131.0662,34.5879
2023-04-27,166.2677,117.301,299.897,106.2554,107.53,159.0,27.1175,49.1439,152.797,34.2161,132.57,34.579
2023-04-28,167.9013,116.8388,302.7124,106.554,105.0,164.25,27.776,48.9977,153.9626,34.402,132.3869,34.6953
2023-05-01,167.7132,116.506,300.7239,106.4843,101.1,160.91,28.7414,49.2511,153.6054,34.2692,131.7699,35.2589
2023-05-02,166.9212,115.4708,301.285,104.7229,103.6,159.99,27.835,49.0757,155.0342,33.3662,130.295,34.8921
2023-05-03,163.951,113.9733,300.0151,105.1906,103.75,161.79,27.6571,48.8645,152.421,33.614,130.6902,34.3553
2023-05-04,168.228,113.4187,301.4327,104.3945,104.3,162.0,27.6621,49.1148,152.468,33.1095,130.054,34.23
2023-05-05,171.3565,114.2968,305.8134,104.9219,105.45,169.9999,28.6335,49.4899,152.75,33.4459,132.5893,34.4627
2023-05-08,171.5546,114.0935,303.0471,108.0766,105.69,171.02,29.0662,49.7736,152.468,33.4902,132.8496,34.57
2023-05-09,170.2279,113.6138,302.6534,106.9819,106.69,169.03,28.5436,49.891,151.3965,33.3308,136.6381,34.4627
2023-05-10,171.9209,114.2322,307.4377,111.4304,110.24,168.46,28.8963,49.7345,151.951,33.2688,138.5758,34.3195
2023-05-11,172.0298,113.3796,305.3704,116.0679,112.1,174.76,28.6255,50.0215,151.3306,33.2954,137.5058,33.9613
2023-05-12,170.9703,115.0193,303.5689,116.9238,109.87,167.2,28.2517,49.9138,150.7297,33.2423,138.1131,33.7714
2023-05-15,170.5241,115.4879,304.7207,115.7395,111.11,166.51,28.9233,49.529,149.9676,32.5429,137.2744,33.6448
2023-05-16,170.7522,115.6846,306.847,119.2724,113.2,168.55,29.354,49.0007,149.789,31.9321,136.0501,33.5182
2023-05-17,171.238,117.6899,309.7313,120.2576,115.3,174.1,30.2904,48.9192,149.4412,32.0471,136.9081,33.3102
2023-05-18,174.3906,118.2146,315.0291,122.5366,118.36,178.35,31.8294,49.4475,148.9806,32.0472,137.3804,33.0388
2023-05-19,173.5876,119.1797,313.8157,121.9196,116.13,180.0,31.1719,48.8898,149.554,31.9586,136.8984,33.3011
2023-05-22,173.201,119.4983,317.7767,125.0345,115.19,189.34,31.2748,48.5148,148.7185,31.8878,137.1009,35.0919
2023-05-23,170.3457,120.1074,311.7538,121.7902,115.47,184.82,30.7022,48.3974,148.6238,32.1003,135.356,36.0777
2023-05-24,169.5327,118.0178,314.8318,122.1485,117.2,185.2,38.0404,48.231,148.3207,31.7816,135.9151,35.0286
2023-05-25,171.3668,118.7206,319.5476,122.7854,114.95,184.47,37.7646,47.5331,146.0949,30.914,133.7172,34.2146
2023-05-26,174.0139,120.679,329.5612,124.2384,120.59,194.0,39.0028,47.7581,146.4264,30.9981,137.1009,34.0518
2023-05-30,176.1455,120.8382,328.6043,123.1636,122.17,201.59,39.7743,47.6146,146.237,30.9494,133.0135,33.4956
2023-05-31,176.2347,120.4915,324.9244,122.3177,120.53,203.67,37.9755,47.9636,147.2599,31.5603,131.9627,34.4588
2023-06-01,178.9512,121.6628,328.8509,122.9844,123.1,207.85,39.9592,48.0973,146.5685,31.6576,134.7198,34.4407
2023-06-02,179.556,123.8836,330.5971,123.9995,124.19,213.82,39.2097,48.5735,148.0934,30.6573,140.7448,34.4859
2023-06-05,177.5483,124.2396,331.0707,125.3928,125.08,216.05,38.9748,48.7528,150.1676,30.551,140.4845,34.9834
2023-06-06,177.5136,124.3427,328.8509,126.6666,126.47,225.07,38.7669,48.8898,149.6656,30.7015,143.7621,34.7934
2023-06-07,176.4231,125.9169,318.2158,121.9096,121.42,223.135,37.7546,48.9355,150.2149,31.2061,140.07,35.2547
2023-06-08,178.9512,125.5983,319.3503,121.4319,124.02,246.65,38.6242,49.5714,151.9577,31.5337,142.0077,35.3903
2023-06-09,179.2585,126.882,322.8526,121.6857,123.04,243.88,38.6891,49.9171,151.7682,31.4098,143.7429,35.2728
2023-06-12,180.9438,127.9034,329.5119,123.1934,127.0,249.83,39.5387,50.2595,151.5409,31.5514,144.5912,36.0868
2023-06-13,181.5041,129.1028,329.2159,123.2332,126.785,260.57,41.2977,50.6052,152.2513,31.4363,154.1348,36.4576
2023-06-14,182.322,128.6061,333.7245,122.9546,126.16,254.75,43.1757,51.1629,153.009,31.6665,160.7865,35.5486
2023-06-15,184.0967,129.6837,344.3103,124.2384,126.79,253.5,42.614,51.3325,155.0548,32.2242,162.9169,35.9601
2023-06-16,183.363,128.8217,338.5685,123.074,125.55,261.4899,42.7519,50.7226,155.4242,32.3112,158.3861,36.2224
2023-06-20,183.3134,127.4349,333.8034,122.8849,125.8,278.1,43.7564,50.3215,155.4526,31.7019,152.8527,35.7159
2023-06-21,182.1039,125.4296,330.163,119.7352,124.5,256.88,42.7569,50.3835,155.4242,31.7462,151.3682,35.2095
2023-06-22,185.4846,123.0684,335.0564,122.5864,131.095,265.84,43.1047,50.7977,157.1195,31.7727,151.4549,35.0919
2023-06-23,184.8601,121.1756,330.3899,121.6708,129.06,253.105,42.0293,50.3867,156.5607,31.4894,148.3123,34.6578
2023-06-26,183.938,123.237,325.3091,117.496,128.03,240.82,40.5981,50.677,155.7462,32.0472,148.9871,33.3102
2023-06-27,186.367,123.6868,330.0446,117.6304,129.015,247.2,40.5921,50.3541,154.1077,32.3836,150.2113,32.9213
2023-06-28,188.0276,123.5931,331.9783,119.9093,129.43,257.545,41.3327,50.6639,154.3444,32.6403,155.1663,32.867
2023-06-29,188.6671,125.8326,330.5281,118.6056,127.86,257.62,40.9129,50.315,154.9601,32.7465,155.3881,32.659
2023-06-30,192.6328,125.186,336.0232,119.0933,130.11,261.78,42.2702,51.3488,156.7502,32.9236,154.9639,33.1293
2023-07-03,190.7987,125.2516,333.4483,119.0634,130.39,278.87,42.3821,51.5934,154.7138,33.0033,154.694,33.1474
2023-07-05,189.599,125.5327,333.3299,121.2926,130.445,283.17,42.4131,51.5641,154.3729,33.2688,156.7184,32.9665
2023-07-06,190.1443,123.8742,336.7631,119.1679,128.235,274.635,42.0973,51.2021,153.0563,32.897,156.4485,32.2701
2023-07-07,189.252,123.9679,332.8662,118.8146,130.15,274.95,42.552,50.1519,150.9727,32.4043,158.0969,32.2701
2023-07-10,186.9718,124.6144,326.8482,115.839,127.2,268.4,42.2222,50.5335,151.0674,31.7192,153.942,32.261
2023-07-11,186.5653,125.9825,328.0815,116.5158,128.88,269.8303,42.3951,50.4357,150.357,31.539,152.284,32.5776
2023-07-12,188.3598,124.4739,332.9649,118.5559,131.24,272.94,44.1532,50.5661,149.7982,31.4218,153.7396,32.5504
2023-07-13,188.6869,125.6358,338.1936,124.5469,134.5,277.46,46.413,50.3215,150.2339,31.1874,154.9639,32.6499
2023-07-14,189.0835,125.4484,342.3273,125.0942,134.55,281.75,45.6254,50.4389,151.7777,30.6917,153.8938,32.8399
2023-07-17,192.3056,125.7857,340.3049,123.8104,133.305,290.5,46.5734,50.3933,151.0579,28.5104,154.6168,32.4329
2023-07-18,191.7504,126.8727,355.9419,123.0939,132.8,292.69,47.3295,50.4096,150.9348,29.61,156.3231,32.7494
2023-07-19,192.1371,125.6545,348.5526,121.3275,134.47,279.07,46.5599,50.4161,150.679,30.5835,158.0487,32.9032
2023-07-20,191.334,129.665,341.8341,119.0236,130.85,260.6,45.0717,51.3488,159.4305,30.25,158.5789,33.3192
2023-07-21,190.4021,130.0304,340.2654,119.5859,129.96,258.75,44.426,51.5934,161.1922,30.5565,156.9497,33.7985
2023-07-24,191.7901,130.8831,341.6466,121.3424,128.8,270.04,44.6489,51.8869,161.8741,30.7998,158.6078,33.9885
2023-07-25,191.8694,131.5952,333.4581,128.9754,126.36,264.55,46.0302,52.0761,163.3801,30.8269,160.0249,33.5815
2023-07-26,193.2772,132.1856,333.4581,128.7266,128.3,265.29,45.6714,51.9848,163.56,30.8539,160.0153,33.7805
2023-07-27,191.7405,134.1158,325.763,129.0749,128.75,256.7,46.29,51.9489,164.4219,30.2861,159.1091,33.1295
2023-07-28,194.2686,134.4157,333.5469,132.359,132.7,266.75,46.8197,52.1511,162.3572,30.7368,160.613,33.0837
2023-07-31,194.6156,134.9498,331.5048,132.16,133.86,267.94,46.7318,52.1511,158.1898,30.7187,162.7241,33.038
2023-08-01,193.6242,133.816,329.7191,129.8711,131.26,258.75,46.1701,51.8804,159.3548,30.1328,164.8449,32.5212
2023-08-02,191.1556,135.0997,324.0069,127.9802,129.08,255.45,44.2721,52.0174,161.0122,30.0697,165.8957,32.4069
2023-08-03,185.6433,135.6807,324.9737,128.6769,140.17,260.51,44.7209,51.9293,161.9499,29.8985,162.6856,32.0867
2023-08-04,180.4929,135.1559,323.3755,127.408,139.6,253.6,44.556,51.6391,159.9515,29.4298,165.809,32.0136
2023-08-07,177.6078,137.1705,326.0096,130.9907,141.97,251.75,45.3296,52.3598,163.8442,29.3486,167.255,32.6356
2023-08-08,178.2473,136.8051,321.284,130.8663,139.95,248.79,44.6259,52.425,163.8631,29.4298,165.2691,32.5349
2023-08-09,176.899,135.4602,318.5906,129.5725,138.16,242.005,42.4121,52.5522,164.1946,29.601,161.1046,32.7728
2023-08-10,176.899,136.0101,319.153,129.5128,139.0,246.0,42.4231,52.4806,163.2569,29.8038,161.6252,32.6904
2023-08-11,176.4676,135.5076,316.4399,128.6769,138.22,241.9,40.743,52.7588,164.7345,30.0968,159.0609,32.9648
2023-08-14,178.6368,134.6071,320.3171,131.0454,140.855,239.37,44.542,52.2417,164.1378,30.232,160.9889,33.0014
2023-08-15,176.4428,134.3322,317.6337,129.1545,137.77,231.43,43.9393,52.3824,163.5695,29.9796,159.3501,32.416
2023-08-16,174.8346,133.2421,315.678,127.6817,134.61,223.06,43.5465,52.6704,163.8536,29.9886,156.1593,32.4618
2023-08-17,172.1045,132.825,312.1386,128.8759,133.6,217.69,43.2067,50.8278,164.8102,29.7993,156.1785,33.4496
2023-08-18,173.4348,134.1331,313.3942,126.9353,133.3,218.8,43.4765,51.646,164.7534,29.9075,155.2049,33.4313
2023-08-21,174.1297,134.7777,317.853,127.1642,134.4499,233.36,47.0736,51.4987,158.8338,29.7813,157.4992,33.9801
2023-08-22,175.7231,134.0857,318.644,128.2987,134.2,232.89,45.7753,51.3842,157.2142,29.9706,160.4491,33.7606
2023-08-23,180.0714,136.3134,328.7184,133.0557,137.1,240.95,50.1879,51.8064,155.9451,29.9075,160.9407,33.5411
